"Rule ID","Description","Help","Help URL","Impact","Manual","Needs Review","IGT","Selector","Summary","Source Code","Tags","Found By","Test Title","Test URL","Share URL","Created At","Screenshot URL"
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","[""#calendario_ames_portada-2025-04-15-date-box > .inner > .month.day""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 4.07 (color de primer plano: #777777, color de fondo: #f1f5f6, tamaño de fuente: 9.6pt (12.8px), grosor de fuente: normal). Ratio de contraste esperado: 4.5:1","<div class=""month day""> 15 </div>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","[""#calendario_ames_portada-2025-04-16-date-box > .inner > .month.day""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 4.07 (color de primer plano: #777777, color de fondo: #f1f5f6, tamaño de fuente: 9.6pt (12.8px), grosor de fuente: normal). Ratio de contraste esperado: 4.5:1","<div class=""month day""> 16 </div>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","[""#calendario_ames_portada-2025-04-17-date-box > .inner > .month.day""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 4.07 (color de primer plano: #777777, color de fondo: #f1f5f6, tamaño de fuente: 9.6pt (12.8px), grosor de fuente: normal). Ratio de contraste esperado: 4.5:1","<div class=""month day""> 17 </div>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","[""#calendario_ames_portada-2025-04-18-date-box > .inner > .month.day""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 4.07 (color de primer plano: #777777, color de fondo: #f1f5f6, tamaño de fuente: 9.6pt (12.8px), grosor de fuente: normal). Ratio de contraste esperado: 4.5:1","<div class=""month day""> 18 </div>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","[""#calendario_ames_portada-2025-04-19-date-box > .inner > .month.day""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 4.07 (color de primer plano: #777777, color de fondo: #f1f5f6, tamaño de fuente: 9.6pt (12.8px), grosor de fuente: normal). Ratio de contraste esperado: 4.5:1","<div class=""month day""> 19 </div>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","[""#calendario_ames_portada-2025-04-20-date-box > .inner > .month.day""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 4.07 (color de primer plano: #777777, color de fondo: #f1f5f6, tamaño de fuente: 9.6pt (12.8px), grosor de fuente: normal). Ratio de contraste esperado: 4.5:1","<div class=""month day""> 20 </div>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","[""#calendario_ames_portada-2025-04-21-date-box > .inner > .month.day""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 4.07 (color de primer plano: #777777, color de fondo: #f1f5f6, tamaño de fuente: 9.6pt (12.8px), grosor de fuente: normal). Ratio de contraste esperado: 4.5:1","<div class=""month day""> 21 </div>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","[""#calendario_ames_portada-2025-04-22-date-box > .inner > .month.day > a""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 3.64 (color de primer plano: #4b85ac, color de fondo: #f1f5f6, tamaño de fuente: 10.6pt (14.08px), grosor de fuente: bold). Ratio de contraste esperado: 4.5:1","<a href=""/gl/axenda?between_date_filter%5Bvalue%5D%5Bdate%5D=22-04-2025&amp;field_fechas_inicio_fin_value2%5Bvalue%5D%5Bdate%5D=22-04-2025"">22</a>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","[""#calendario_ames_portada-2025-04-23-date-box > .inner > .month.day > a""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 3.64 (color de primer plano: #4b85ac, color de fondo: #f1f5f6, tamaño de fuente: 10.6pt (14.08px), grosor de fuente: bold). Ratio de contraste esperado: 4.5:1","<a href=""/gl/axenda?between_date_filter%5Bvalue%5D%5Bdate%5D=23-04-2025&amp;field_fechas_inicio_fin_value2%5Bvalue%5D%5Bdate%5D=23-04-2025"">23</a>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","[""#calendario_ames_portada-2025-04-24-date-box > .inner > .month.day > a""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 3.64 (color de primer plano: #4b85ac, color de fondo: #f1f5f6, tamaño de fuente: 10.6pt (14.08px), grosor de fuente: bold). Ratio de contraste esperado: 4.5:1","<a href=""/gl/axenda?between_date_filter%5Bvalue%5D%5Bdate%5D=24-04-2025&amp;field_fechas_inicio_fin_value2%5Bvalue%5D%5Bdate%5D=24-04-2025"">24</a>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","[""#calendario_ames_portada-2025-04-25-date-box > .inner > .month.day > a""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 3.64 (color de primer plano: #4b85ac, color de fondo: #f1f5f6, tamaño de fuente: 10.6pt (14.08px), grosor de fuente: bold). Ratio de contraste esperado: 4.5:1","<a href=""/gl/axenda?between_date_filter%5Bvalue%5D%5Bdate%5D=25-04-2025&amp;field_fechas_inicio_fin_value2%5Bvalue%5D%5Bdate%5D=25-04-2025"">25</a>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","[""#calendario_ames_portada-2025-04-26-date-box > .inner > .month.day > a""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 3.64 (color de primer plano: #4b85ac, color de fondo: #f1f5f6, tamaño de fuente: 10.6pt (14.08px), grosor de fuente: bold). Ratio de contraste esperado: 4.5:1","<a href=""/gl/axenda?between_date_filter%5Bvalue%5D%5Bdate%5D=26-04-2025&amp;field_fechas_inicio_fin_value2%5Bvalue%5D%5Bdate%5D=26-04-2025"">26</a>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","[""#calendario_ames_portada-2025-04-27-date-box > .inner > .month.day > a""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 3.64 (color de primer plano: #4b85ac, color de fondo: #f1f5f6, tamaño de fuente: 10.6pt (14.08px), grosor de fuente: bold). Ratio de contraste esperado: 4.5:1","<a href=""/gl/axenda?between_date_filter%5Bvalue%5D%5Bdate%5D=27-04-2025&amp;field_fechas_inicio_fin_value2%5Bvalue%5D%5Bdate%5D=27-04-2025"">27</a>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","["".calendar\\.155146\\.field_fechas_inicio_fin\\.0\\.0 > .views-field-title.views-field > span > a""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 4.09 (color de primer plano: #088946, color de fondo: #f1f5f6, tamaño de fuente: 8.1pt (10.8px), grosor de fuente: bold). Ratio de contraste esperado: 4.5:1","<a href=""/gl/eventos/son-son-quen-son-en-milladoiro"">&gt;""Son, son... quen son?"" en Milladoiro </a>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","["".calendar\\.156221\\.field_fechas_inicio_fin\\.0\\.0 > .views-field-title.views-field > span > a""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 4.09 (color de primer plano: #088946, color de fondo: #f1f5f6, tamaño de fuente: 8.1pt (10.8px), grosor de fuente: bold). Ratio de contraste esperado: 4.5:1","<a href=""/gl/eventos/abril-de-cine-noite-de-curtas"">&gt;Abril de cine: Noite de curtas</a>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","["".calendar\\.155146\\.field_fechas_inicio_fin\\.0\\.1 > .views-field-title.views-field > span > a""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 4.09 (color de primer plano: #088946, color de fondo: #f1f5f6, tamaño de fuente: 8.1pt (10.8px), grosor de fuente: bold). Ratio de contraste esperado: 4.5:1","<a href=""/gl/eventos/son-son-quen-son-en-milladoiro"">&gt;""Son, son... quen son?"" en Milladoiro </a>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","["".calendar\\.156195\\.field_fechas_inicio_fin\\.0\\.0 > .views-field-title.views-field > span > a""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 4.09 (color de primer plano: #088946, color de fondo: #f1f5f6, tamaño de fuente: 8.1pt (10.8px), grosor de fuente: bold). Ratio de contraste esperado: 4.5:1","<a href=""/gl/eventos/encontros-literarios-cuarto-vertice-de-carlos-moreno"">&gt;Encontros literarios: ""Cuarto vértice"" de Carlos Moreno</a>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","["".calendar\\.155146\\.field_fechas_inicio_fin\\.0\\.2 > .views-field-title.views-field > span > a""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 4.09 (color de primer plano: #088946, color de fondo: #f1f5f6, tamaño de fuente: 8.1pt (10.8px), grosor de fuente: bold). Ratio de contraste esperado: 4.5:1","<a href=""/gl/eventos/son-son-quen-son-en-milladoiro"">&gt;""Son, son... quen son?"" en Milladoiro </a>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","["".calendar\\.155412\\.field_fechas_inicio_fin\\.0\\.0 > .views-field-title.views-field > span > a""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 4.09 (color de primer plano: #088946, color de fondo: #f1f5f6, tamaño de fuente: 8.1pt (10.8px), grosor de fuente: bold). Ratio de contraste esperado: 4.5:1","<a href=""/gl/eventos/andaina-circular-saudeando-48""> &gt;Andaina circular SaúdeAndo</a>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","["".calendar\\.154666\\.field_fechas_inicio_fin\\.0\\.0 > .views-field-title.views-field > span > a""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 4.09 (color de primer plano: #088946, color de fondo: #f1f5f6, tamaño de fuente: 8.1pt (10.8px), grosor de fuente: bold). Ratio de contraste esperado: 4.5:1","<a href=""/gl/eventos/pioneiras-de-ixa-no-milladoiro"">&gt;Pioneiras (de IXA) no Milladoiro</a>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","["".calendar\\.155314\\.field_fechas_inicio_fin\\.0\\.0 > .views-field-title.views-field > span > a""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 4.09 (color de primer plano: #088946, color de fondo: #f1f5f6, tamaño de fuente: 8.1pt (10.8px), grosor de fuente: bold). Ratio de contraste esperado: 4.5:1","<a href=""/gl/eventos/pan-con-chocolate-de-maria-e-carme-da-pontragha"">&gt;""Pan con chocolate"" de María e Carme da Pontragha</a>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","["".calendar\\.156071\\.field_fechas_inicio_fin\\.0\\.0 > .views-field-title.views-field > span > a""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 4.09 (color de primer plano: #088946, color de fondo: #f1f5f6, tamaño de fuente: 8.1pt (10.8px), grosor de fuente: bold). Ratio de contraste esperado: 4.5:1","<a href=""/gl/eventos/obradoiro-de-encadernacion-xaponesa"">&gt;Obradoiro de encadernación xaponesa no Milladoiro</a>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","["".calendar\\.156073\\.field_fechas_inicio_fin\\.0\\.0 > .views-field-title.views-field > span > a""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 4.09 (color de primer plano: #088946, color de fondo: #f1f5f6, tamaño de fuente: 8.1pt (10.8px), grosor de fuente: bold). Ratio de contraste esperado: 4.5:1","<a href=""/gl/eventos/obradoiro-de-encadernacion-xaponesa-en-bertamirans"">&gt;Obradoiro de encadernación xaponesa en Bertamiráns </a>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","["".calendar\\.156264\\.field_fechas_inicio_fin\\.0\\.0 > .views-field-title.views-field > span > a""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 4.09 (color de primer plano: #088946, color de fondo: #f1f5f6, tamaño de fuente: 8.1pt (10.8px), grosor de fuente: bold). Ratio de contraste esperado: 4.5:1","<a href=""/gl/eventos/aula-da-natureza-destilacion-de-plantas-aromaticas"">&gt;Aula da Natureza: Destilación de plantas aromáticas </a>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","["".calendar\\.155931\\.field_fechas_inicio_fin\\.0\\.0 > .views-field-title.views-field > span > a""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 4.09 (color de primer plano: #088946, color de fondo: #f1f5f6, tamaño de fuente: 8.1pt (10.8px), grosor de fuente: bold). Ratio de contraste esperado: 4.5:1","<a href=""/gl/eventos/andaina-polo-mar-de-ovellas-0"">&gt;Andaina polo Mar de Ovellas</a>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","["".calendar\\.156266\\.field_fechas_inicio_fin\\.0\\.0 > .views-field-title.views-field > span > a""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 4.09 (color de primer plano: #088946, color de fondo: #f1f5f6, tamaño de fuente: 8.1pt (10.8px), grosor de fuente: bold). Ratio de contraste esperado: 4.5:1","<a href=""/gl/eventos/aula-da-natureza-plantas-silvestres-comestibles"">&gt;Aula da Natureza: Plantas silvestres comestibles </a>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","[""#calendario_ames_portada-2025-04-28-date-box > .inner > .month.day > a""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 3.64 (color de primer plano: #4b85ac, color de fondo: #f1f5f6, tamaño de fuente: 10.6pt (14.08px), grosor de fuente: bold). Ratio de contraste esperado: 4.5:1","<a href=""/gl/axenda?between_date_filter%5Bvalue%5D%5Bdate%5D=28-04-2025&amp;field_fechas_inicio_fin_value2%5Bvalue%5D%5Bdate%5D=28-04-2025"">28</a>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","[""#calendario_ames_portada-2025-04-29-date-box > .inner > .month.day""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 4.07 (color de primer plano: #777777, color de fondo: #f1f5f6, tamaño de fuente: 9.6pt (12.8px), grosor de fuente: normal). Ratio de contraste esperado: 4.5:1","<div class=""month day""> 29 </div>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","[""#calendario_ames_portada-2025-04-30-date-box > .inner > .month.day""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 4.07 (color de primer plano: #777777, color de fondo: #f1f5f6, tamaño de fuente: 9.6pt (12.8px), grosor de fuente: normal). Ratio de contraste esperado: 4.5:1","<div class=""month day""> 30 </div>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","["".calendar\\.156196\\.field_fechas_inicio_fin\\.0\\.0 > .views-field-title.views-field > span > a""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 4.09 (color de primer plano: #088946, color de fondo: #f1f5f6, tamaño de fuente: 8.1pt (10.8px), grosor de fuente: bold). Ratio de contraste esperado: 4.5:1","<a href=""/gl/eventos/biblioteca-galactica-conta-ia-fantastica-de-taraxina-teatro"">&gt;""A biblioteca galáctica conta a IA fantástica"" de Taraxina Teatro</a>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
"color-contrast","Garantiza que el contraste entre colores de primer plano y fondo cumple los límites de la ratio para contraste WCAG 2 AA","Los elementos deben tener un contraste de colores suficiente","https://dequeuniversity.com/rules/axe/4.10/color-contrast?application=AxeChrome","serious","No","No","","["".view-agenda > .view-content > .views-row-1.views-row-first.views-row-odd > .views-field-title.views-field > .texto-titular > a""]","Fix any of the following:
  El elemento tiene un contraste de color insuficiente de 4.49 (color de primer plano: #088946, color de fondo: #ffffff, tamaño de fuente: 11.5pt (15.36px), grosor de fuente: bold). Ratio de contraste esperado: 4.5:1","<a href=""/gl/eventos/encontros-literarios-comida-para-gatos-e-outras-delicatessen-indixestas-de-luz-darriba"">&gt;Encontros literarios: ""Comida para gatos e outras delicatessen indixestas"" de Luz Darriba</a>","cat.color,wcag2aa,wcag143,TTv5,TT13.c,EN-301-549,EN-9.1.4.3,ACT","carlos.pellit@gmail.com",,"https://www.concellodeames.gal/gl","","2025-04-07T12:12:07.841Z",""
